text,label
"Rasgulla was not fresh, very disappointing.",0
The Sandesh was too hard for my taste.,0
Gulab Jamun had an odd aftertaste.,0
The Sandesh was too hard for my taste.,0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
"The Modak tasted stale, not worth it.",0
The Sandesh was too hard for my taste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Gulab Jamun had an odd aftertaste.,0
The Sandesh was too hard for my taste.,0
Gulab Jamun had an odd aftertaste.,0
"Pitha was bland, I expected better.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Rasgulla was not fresh, very disappointing.",0
"Mysore Pak was dry and crumbly, not impressed.",0
Gulab Jamun had an odd aftertaste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Gulab Jamun had an odd aftertaste.,0
Gulab Jamun had an odd aftertaste.,0
I found the Kheer too watery and flavorless.,0
I found the Kheer too watery and flavorless.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
I found the Kheer too watery and flavorless.,0
Mysore Pak was overly sweet and greasy.,0
"Rasgulla was not fresh, very disappointing.",0
"The Modak tasted stale, not worth it.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
Kozhukattai lacked flavor and texture.,0
I found the Kheer too watery and flavorless.,0
"The Modak tasted stale, not worth it.",0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
"Pitha was bland, I expected better.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"Pitha was bland, I expected better.",0
Kozhukattai lacked flavor and texture.,0
"Rasgulla was not fresh, very disappointing.",0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
Gulab Jamun had an odd aftertaste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Rasgulla was not fresh, very disappointing.",0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Kozhukattai lacked flavor and texture.,0
"Rasgulla was not fresh, very disappointing.",0
"Mysore Pak was dry and crumbly, not impressed.",0
I found the Kheer too watery and flavorless.,0
"Rasgulla was not fresh, very disappointing.",0
"The Modak tasted stale, not worth it.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Pitha was bland, I expected better.",0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"Pitha was bland, I expected better.",0
"The Modak tasted stale, not worth it.",0
Kozhukattai lacked flavor and texture.,0
"Rasgulla was not fresh, very disappointing.",0
The Sandesh was too hard for my taste.,0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
The Sandesh was too hard for my taste.,0
Mysore Pak was overly sweet and greasy.,0
The Sandesh was too hard for my taste.,0
Mysore Pak was overly sweet and greasy.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Gulab Jamun had an odd aftertaste.,0
The Sandesh was too hard for my taste.,0
"The Modak tasted stale, not worth it.",0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
I found the Kheer too watery and flavorless.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Mysore Pak was overly sweet and greasy.,0
"Mysore Pak was dry and crumbly, not impressed.",0
I found the Kheer too watery and flavorless.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
I found the Kheer too watery and flavorless.,0
I found the Kheer too watery and flavorless.,0
"Mysore Pak was dry and crumbly, not impressed.",0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
Gulab Jamun had an odd aftertaste.,0
I found the Kheer too watery and flavorless.,0
I found the Kheer too watery and flavorless.,0
"The Modak tasted stale, not worth it.",0
Gulab Jamun had an odd aftertaste.,0
"Mysore Pak was dry and crumbly, not impressed.",0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
Gulab Jamun had an odd aftertaste.,0
Mysore Pak was overly sweet and greasy.,0
The Sandesh was too hard for my taste.,0
I found the Kheer too watery and flavorless.,0
Mysore Pak was overly sweet and greasy.,0
"Rasgulla was not fresh, very disappointing.",0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
Kozhukattai lacked flavor and texture.,0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Rasgulla was not fresh, very disappointing.",0
Gulab Jamun had an odd aftertaste.,0
Kozhukattai lacked flavor and texture.,0
Mysore Pak was overly sweet and greasy.,0
"Mysore Pak was dry and crumbly, not impressed.",0
"The Modak tasted stale, not worth it.",0
"Mysore Pak was dry and crumbly, not impressed.",0
The Sandesh was too hard for my taste.,0
"The Modak tasted stale, not worth it.",0
The Sandesh was too hard for my taste.,0
"The Modak tasted stale, not worth it.",0
"The Modak tasted stale, not worth it.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Pitha was bland, I expected better.",0
Gulab Jamun had an odd aftertaste.,0
"Mysore Pak was dry and crumbly, not impressed.",0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
Gulab Jamun had an odd aftertaste.,0
The Sandesh was too hard for my taste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
Kozhukattai lacked flavor and texture.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
Mysore Pak was overly sweet and greasy.,0
The Sandesh was too hard for my taste.,0
Gulab Jamun had an odd aftertaste.,0
Kozhukattai lacked flavor and texture.,0
I found the Kheer too watery and flavorless.,0
Gulab Jamun had an odd aftertaste.,0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
"Pitha was bland, I expected better.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"The Modak tasted stale, not worth it.",0
The Sandesh was too hard for my taste.,0
"Mysore Pak was dry and crumbly, not impressed.",0
Kozhukattai lacked flavor and texture.,0
"Rasgulla was not fresh, very disappointing.",0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
"The Modak tasted stale, not worth it.",0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
"Mysore Pak was dry and crumbly, not impressed.",0
Mysore Pak was overly sweet and greasy.,0
Gulab Jamun had an odd aftertaste.,0
The Sandesh was too hard for my taste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
I found the Kheer too watery and flavorless.,0
"The Modak tasted stale, not worth it.",0
Kozhukattai lacked flavor and texture.,0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
"The Modak tasted stale, not worth it.",0
Kozhukattai lacked flavor and texture.,0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
Kozhukattai lacked flavor and texture.,0
Gulab Jamun had an odd aftertaste.,0
"Mysore Pak was dry and crumbly, not impressed.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
I found the Kheer too watery and flavorless.,0
"Rasgulla was not fresh, very disappointing.",0
"The Modak tasted stale, not worth it.",0
Mysore Pak was overly sweet and greasy.,0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
Gulab Jamun had an odd aftertaste.,0
"The Modak tasted stale, not worth it.",0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
I found the Kheer too watery and flavorless.,0
"Mysore Pak was dry and crumbly, not impressed.",0
"The Modak tasted stale, not worth it.",0
The Sandesh was too hard for my taste.,0
Gulab Jamun had an odd aftertaste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"The Modak tasted stale, not worth it.",0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
Kozhukattai lacked flavor and texture.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
Gulab Jamun had an odd aftertaste.,0
Mysore Pak was overly sweet and greasy.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Pitha was bland, I expected better.",0
"Pitha was bland, I expected better.",0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Pitha was bland, I expected better.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Pitha was bland, I expected better.",0
"Rasgulla was not fresh, very disappointing.",0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
Kozhukattai lacked flavor and texture.,0
I found the Kheer too watery and flavorless.,0
"Rasgulla was not fresh, very disappointing.",0
"Pitha was bland, I expected better.",0
Kozhukattai lacked flavor and texture.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"The Modak tasted stale, not worth it.",0
Gulab Jamun had an odd aftertaste.,0
"Mysore Pak was dry and crumbly, not impressed.",0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
Mysore Pak was overly sweet and greasy.,0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
"Pitha was bland, I expected better.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"Mysore Pak was dry and crumbly, not impressed.",0
The Sandesh was too hard for my taste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Gulab Jamun had an odd aftertaste.,0
"The Modak tasted stale, not worth it.",0
"The Modak tasted stale, not worth it.",0
"Rasgulla was not fresh, very disappointing.",0
"Rasgulla was not fresh, very disappointing.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Rasgulla was not fresh, very disappointing.",0
"Rasgulla was not fresh, very disappointing.",0
The Sandesh was too hard for my taste.,0
The Sandesh was too hard for my taste.,0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
I found the Kheer too watery and flavorless.,0
I found the Kheer too watery and flavorless.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
"The Modak tasted stale, not worth it.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Rasgulla was not fresh, very disappointing.",0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
Kozhukattai lacked flavor and texture.,0
The Sandesh was too hard for my taste.,0
I found the Kheer too watery and flavorless.,0
The Sandesh was too hard for my taste.,0
Mysore Pak was overly sweet and greasy.,0
"Mysore Pak was dry and crumbly, not impressed.",0
"Rasgulla was not fresh, very disappointing.",0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
I found the Kheer too watery and flavorless.,0
Gulab Jamun had an odd aftertaste.,0
"The Modak tasted stale, not worth it.",0
"Mysore Pak was dry and crumbly, not impressed.",0
I found the Kheer too watery and flavorless.,0
"The Modak tasted stale, not worth it.",0
I found the Kheer too watery and flavorless.,0
"Rasgulla was not fresh, very disappointing.",0
"The Modak tasted stale, not worth it.",0
Mysore Pak was overly sweet and greasy.,0
Gulab Jamun had an odd aftertaste.,0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
"Pitha was bland, I expected better.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"Mysore Pak was dry and crumbly, not impressed.",0
Kozhukattai lacked flavor and texture.,0
Kozhukattai lacked flavor and texture.,0
"The Modak tasted stale, not worth it.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"The Modak tasted stale, not worth it.",0
Kozhukattai lacked flavor and texture.,0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
Mysore Pak was overly sweet and greasy.,0
The Sandesh was too hard for my taste.,0
"The Modak tasted stale, not worth it.",0
"Pitha was bland, I expected better.",0
Mysore Pak was overly sweet and greasy.,0
"Mysore Pak was dry and crumbly, not impressed.",0
I found the Kheer too watery and flavorless.,0
Mysore Pak was overly sweet and greasy.,0
Gulab Jamun had an odd aftertaste.,0
Kozhukattai lacked flavor and texture.,0
Mysore Pak was overly sweet and greasy.,0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
"Rasgulla was not fresh, very disappointing.",0
Mysore Pak was overly sweet and greasy.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
The Sandesh was too hard for my taste.,0
The Sandesh was too hard for my taste.,0
"I didn't like the Gulab Jamun, it was too sweet.",0
Gulab Jamun had an odd aftertaste.,0
"Rasgulla was not fresh, very disappointing.",0
Kozhukattai lacked flavor and texture.,0
"Pitha was bland, I expected better.",0
I found the Kheer too watery and flavorless.,0
"Pitha was bland, I expected better.",0
"Rasgulla was not fresh, very disappointing.",0
"Pitha was bland, I expected better.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
The Sandesh was too hard for my taste.,0
"Pitha was bland, I expected better.",0
"The Modak tasted stale, not worth it.",0
Mysore Pak was overly sweet and greasy.,0
"Rasgulla was not fresh, very disappointing.",0
Gulab Jamun had an odd aftertaste.,0
"The Modak tasted stale, not worth it.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
"Mysore Pak was dry and crumbly, not impressed.",0
"I didn't like the Gulab Jamun, it was too sweet.",0
